App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
29765,1,29860,1831908,29858,0,29881,21,
29881,1,29961,1831600,29959,0,29968,23,
29969,1,30060,1831652,30059,0,30065,21,
30065,1,30160,1831652,30159,0,30167,17,
30167,1,30261,1831828,30260,0,30267,18,
30267,1,30362,1831880,30361,0,30368,22,
30368,1,30462,1831832,30460,0,30467,14,
30468,1,30562,1831832,30561,0,30571,8,
30572,1,30663,1831520,30661,0,30667,11,
30667,1,30763,1831464,30761,0,30770,0,
30770,1,30863,1831464,30862,0,30869,3,
30870,1,30963,1831524,30962,0,30970,1,
30971,1,31066,1831580,31064,0,31074,3,
31074,1,31164,1831584,31162,0,31168,4,
31168,1,31265,1831644,31263,0,31272,4,
31272,1,31365,1831672,31364,0,31374,4,
31374,1,31466,1831544,31464,0,31472,4,
31472,1,31566,1831600,31564,0,31572,4,
31572,1,31666,1831656,31665,0,31673,3,
31674,1,31768,1831716,31765,0,31790,19,
31790,1,31867,1831960,31866,0,31879,37,
31879,1,31967,1831948,31966,0,31975,45,
31975,1,32068,1831896,32066,0,32075,8,
32075,1,32170,1831956,32168,0,32187,4,
32188,1,32269,1831908,32267,0,32274,10,
32274,1,32368,1831908,32367,0,32376,2,
32376,1,32468,1831968,32468,0,32475,17,
32475,1,32569,1832152,32568,0,32580,13,
32580,1,32669,1832004,32668,0,32676,10,
32677,1,32769,1832092,32768,0,32774,4,
32775,1,32870,1832264,32869,0,32876,4,
32877,1,32970,1832264,32969,0,32976,4,
32976,1,33070,1831936,33069,0,33075,7,
33075,1,33170,1831936,33169,0,33176,0,
33177,1,33273,1832132,33271,0,33281,20,
33281,1,33370,1832256,33370,0,33376,30,
33376,1,33471,1832504,33470,0,33477,29,
33477,1,33572,1832628,33571,0,33577,29,
33577,1,33672,1833000,33671,0,33677,25,
33678,1,33772,1833128,33771,0,33779,30,
33779,1,33876,1833332,33872,0,33880,34,
33881,1,33923,1833332,33922,0,33927,29,
33927,1,34023,1833332,34022,0,34028,28,
34028,1,34123,1833828,34122,0,34128,27,
34128,1,34223,1835192,34222,0,34231,26,
34231,1,34324,1829336,34323,0,34333,49,
34333,1,34424,1819840,34423,0,34429,78,
34429,1,34525,1819852,34524,0,34531,43,
34531,1,34625,1820744,34625,0,34630,36,
