App,Package,Start Time,Duration,Filename
"System",,"May 31, 2018 @ 03:41:45 PM","1 min 41 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
43017,1,43112,1745932,43111,0,43119,4,
43119,1,43213,1745932,43212,0,43220,3,
43221,1,43314,1745992,43313,0,43320,3,
43321,1,43415,1746052,43414,0,43422,3,
43422,1,43515,1746112,43514,0,43523,4,
43523,1,43619,1746164,43616,0,43629,5,
43630,1,43717,1746164,43716,0,43726,2,
43727,1,43818,1746216,43817,0,43827,5,
43828,1,43919,1745916,43917,0,43925,8,
43925,1,44019,1745968,44018,0,44025,3,
44026,1,44120,1746028,44119,0,44127,4,
44127,1,44221,1746028,44220,0,44228,3,
44228,1,44322,1746088,44321,0,44328,3,
44329,1,44424,1746132,44423,0,44432,4,
44432,1,44522,1746184,44521,0,44536,3,
44536,1,44624,1746256,44623,0,44632,6,
44632,1,44725,1746256,44724,0,44732,2,
44733,1,44826,1746308,44825,0,44835,3,
44835,1,44926,1745864,44925,0,44931,32,
44931,1,45026,1746448,45025,0,45031,22,
45031,1,45128,1746456,45127,0,45135,5,
45135,1,45228,1746620,45227,0,45235,9,
45236,1,45333,1746732,45329,0,45343,4,
45344,1,45429,1747328,45428,0,45435,19,
45435,1,45537,1747424,45534,0,45547,33,
45554,1,45630,1748196,45629,0,45642,66,
45642,1,45731,1748444,45730,0,45742,57,
45742,1,45831,1749064,45830,0,45843,47,
45843,1,45932,1748992,45931,0,45940,53,
45940,1,46032,1748544,46031,0,46043,48,
46043,1,46135,1748588,46134,0,46143,50,
46143,1,46235,1749340,46234,0,46242,44,
46242,1,46335,1749344,46334,0,46342,58,
46343,1,46435,1750892,46434,0,46445,41,
46445,1,46538,1755672,46537,0,46546,57,
46546,1,46641,1760368,46640,0,46648,43,
46648,1,46742,1763540,46741,0,46750,34,
46751,1,46842,1765864,46841,0,46852,47,
46853,1,46943,1767312,46942,0,46950,34,
46950,1,47043,1767384,47042,0,47052,30,
