App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:15:42 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
54045,1,54337,1820568,54335,0,54344,17,
54142,1,54436,1820524,54435,0,54443,19,
54244,1,54537,1820640,54535,0,54547,36,
54344,1,54636,1820888,54635,0,54650,36,
54443,1,54737,1821384,54736,0,54745,68,
54547,1,54838,1821772,54836,0,54850,43,
54650,1,54938,1821572,54937,0,54945,48,
54745,1,55039,1821456,55037,0,55048,35,
54850,1,55139,1821024,55138,0,55147,39,
54946,1,55240,1821156,55238,0,55259,38,
55048,1,55340,1821328,55339,0,55351,38,
55147,1,55440,1821824,55439,0,55453,41,
55260,1,55542,1821824,55540,0,55553,31,
55351,1,55641,1821824,55640,0,55657,40,
55454,1,55741,1821864,55740,0,55750,55,
55553,1,55849,1821924,55842,0,55870,44,
55658,1,55942,1821984,55941,0,55951,48,
55750,1,56042,1822232,56042,0,56051,34,
55871,1,56143,1822232,56142,0,56149,30,
55951,1,56246,1822232,56243,0,56255,15,
56051,1,56345,1822232,56343,0,56353,12,
56150,1,56446,1822232,56444,0,56457,6,
56256,1,56545,1822056,56544,0,56555,15,
56353,1,56648,1822056,56645,0,56665,16,
56458,1,56746,1822012,56745,0,56758,40,
56555,1,56846,1822012,56845,0,56856,41,
56666,1,56948,1822080,56946,0,56957,40,
56758,1,57048,1822204,57047,0,57058,38,
56856,1,57149,1822204,57147,0,57158,43,
56957,1,57249,1822328,57248,0,57263,38,
57059,1,57350,1822300,57349,0,57356,54,
57159,1,57450,1822548,57449,0,57462,45,
57263,1,57552,1822672,57551,0,57560,38,
57357,1,57653,1822672,57651,0,57660,40,
57462,1,57753,1822920,57752,0,57758,53,
57560,1,57856,1823044,57853,0,57876,40,
57661,1,57954,1822876,57953,0,57961,46,
57759,1,58054,1822928,58053,0,58066,40,
57876,1,58155,1822928,58154,0,58161,50,
57961,1,58255,1822928,58254,0,58259,32,
58066,1,58356,1822928,58355,0,58367,11,
58162,1,58457,1822928,58456,0,58465,12,
58260,1,58559,1822928,58556,0,58567,5,
58367,1,58661,1822928,58657,0,58673,18,
