App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
29638,1,29731,1864244,29730,0,29738,3,
29739,1,29831,1864304,29830,0,29839,4,
29839,1,29932,1864364,29931,0,29940,2,
29941,1,30033,1864364,30032,0,30043,4,
30044,1,30134,1864000,30133,0,30139,10,
30139,1,30234,1864060,30233,0,30246,2,
30246,1,30336,1864120,30334,0,30343,3,
30343,1,30437,1864168,30435,0,30443,4,
30444,1,30538,1864168,30536,0,30544,2,
30544,1,30639,1864228,30637,0,30644,2,
30645,1,30740,1864288,30738,0,30745,5,
30746,1,30840,1864340,30838,0,30849,2,
30850,1,30940,1864192,30939,0,30947,8,
30947,1,31041,1864252,31040,0,31047,3,
31047,1,31141,1864304,31141,0,31149,2,
31150,1,31243,1864304,31241,0,31249,3,
31250,1,31343,1864316,31342,0,31351,3,
31351,1,31444,1864016,31443,0,31451,3,
31452,1,31545,1864176,31544,0,31553,7,
31554,1,31646,1863924,31645,0,31650,8,
31650,1,31747,1863924,31746,0,31754,4,
31754,1,31847,1863924,31846,0,31854,0,
31854,1,31948,1863924,31947,0,31954,3,
31955,1,32050,1863984,32048,0,32061,1,
32061,1,32151,1863984,32150,0,32158,4,
32159,1,32251,1864044,32250,0,32259,6,
32260,1,32352,1864104,32350,0,32363,3,
32364,1,32452,1864164,32451,0,32459,11,
32460,1,32553,1864224,32552,0,32561,1,
32562,1,32653,1864276,32652,0,32662,5,
32663,1,32754,1864276,32753,0,32762,3,
32762,1,32855,1864328,32854,0,32864,3,
32864,1,32956,1864380,32955,0,32964,3,
32964,1,33057,1864432,33056,0,33076,3,
33077,1,33158,1864888,33156,0,33162,34,
33162,1,33259,1865176,33257,0,33263,27,
33263,1,33358,1865324,33357,0,33363,27,
33363,1,33458,1865340,33457,0,33463,30,
33463,1,33560,1865464,33559,0,33565,36,
33566,1,33660,1865588,33660,0,33665,27,
33665,1,33761,1865960,33760,0,33766,27,
33766,1,33861,1865960,33860,0,33867,25,
33867,1,33961,1865836,33960,0,33966,36,
33966,1,34062,1866580,34061,0,34067,25,
34067,1,34161,1867944,34161,0,34166,27,
34167,1,34262,1869184,34261,0,34267,29,
34267,1,34363,1870228,34362,0,34387,57,
34387,1,34463,1867384,34462,0,34470,88,
34470,1,34564,1867508,34563,0,34571,64,
34571,1,34666,1869120,34664,0,34673,32,
34673,1,34766,1874344,34765,0,34770,35,
34770,1,34866,1873704,34865,0,34870,20,
34871,1,34967,1873704,34966,0,34972,23,
34973,1,35067,1873652,35066,0,35073,10,
35073,1,35168,1873652,35167,0,35175,2,
35176,1,35268,1873652,35268,0,35273,2,
35274,1,35369,1873772,35368,0,35375,6,
35376,1,35468,1873816,35468,0,35474,21,
