App,Package,Start Time,Duration,Filename
"System",,"May 30, 2018 @ 10:18:47 AM","1 min 1 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
23380,1,23372,1883192,23371,0,23380,4,
23483,1,23476,1883068,23472,0,23483,5,
23581,1,23574,1883068,23573,0,23581,3,
23685,1,23676,1883192,23674,0,23685,4,
23784,1,23775,1883152,23774,0,23784,0,
23884,1,23877,1883152,23875,0,23884,4,
23987,1,23978,1883152,23976,0,23986,4,
24085,1,24078,1883152,24077,0,24084,3,
24185,1,24179,1883204,24177,0,24185,3,
24286,1,24279,1883204,24278,0,24286,3,
24386,1,24380,1883328,24378,0,24386,4,
24487,1,24481,1883328,24480,0,24487,3,
24590,1,24582,1883328,24581,0,24590,3,
24688,1,24683,1883028,24681,0,24688,5,
24790,1,24783,1882556,24782,0,24790,3,
24891,1,24884,1882668,24883,0,24891,4,
24993,1,24985,1882848,24983,0,24993,1,
25091,1,25085,1883096,25084,0,25091,3,
25192,1,25186,1883220,25184,0,25192,2,
25292,1,25286,1883240,25285,0,25291,5,
25396,1,25388,1883240,25387,0,25396,2,
25497,1,25489,1883292,25487,0,25496,1,
25597,1,25589,1883344,25588,0,25597,4,
25698,1,25690,1883468,25689,0,25697,4,
25802,1,25791,1883460,25790,0,25801,3,
25899,1,25892,1883532,25890,0,25898,9,
26000,1,25993,1883532,25992,0,26000,3,
26100,1,26093,1883532,26092,0,26099,3,
26201,1,26194,1883532,26193,0,26200,1,
26303,1,26294,1883588,26293,0,26302,3,
26406,1,26395,1883588,26394,0,26405,1,
26504,1,26496,1883484,26495,0,26503,9,
26605,1,26597,1883484,26596,0,26604,1,
26706,1,26698,1883484,26697,0,26705,3,
26806,1,26799,1883556,26797,0,26806,2,
26907,1,26899,1883680,26898,0,26907,6,
27008,1,27000,1883680,26999,0,27008,4,
27107,1,27101,1883304,27100,0,27107,10,
27208,1,27201,1883304,27200,0,27208,3,
27313,1,27303,1883304,27301,0,27313,3,
27410,1,27403,1883364,27402,0,27410,3,
27510,1,27504,1883364,27503,0,27510,6,
27613,1,27605,1883364,27604,0,27613,0,
27712,1,27706,1883312,27705,0,27712,7,
27813,1,27807,1883276,27806,0,27813,4,
27916,1,27908,1883328,27906,0,27915,4,
28017,1,28009,1883328,28007,0,28016,3,
28117,1,28110,1883328,28108,0,28117,6,
28223,1,28211,1883328,28209,0,28222,3,
28319,1,28312,1883028,28310,0,28318,7,
28419,1,28412,1883028,28411,0,28418,4,
28519,1,28513,1883028,28511,0,28519,1,
28620,1,28614,1883084,28613,0,28620,3,
28721,1,28715,1883084,28713,0,28721,6,
28824,1,28816,1883176,28814,0,28824,1,
28924,1,28916,1883184,28915,0,28923,6,
29029,1,29018,1883184,29016,0,29029,1,
29125,1,29118,1883184,29117,0,29125,4,
29227,1,29219,1883308,29217,0,29227,6,
29327,1,29320,1883308,29318,0,29327,4,
29430,1,29421,1883308,29419,0,29429,4,
29527,1,29521,1883008,29520,0,29526,8,
29629,1,29622,1883008,29621,0,29628,3,
29730,1,29723,1883008,29722,0,29730,4,
29833,1,29824,1883056,29822,0,29833,4,
29931,1,29925,1883056,29923,0,29930,0,
30032,1,30025,1883056,30024,0,30032,2,
30132,1,30126,1883128,30125,0,30132,9,
30182,1,30177,1883128,30175,0,30181,0,
30289,1,30278,1882756,30276,0,30288,5,
30388,1,30379,1882932,30378,0,30388,3,
30488,1,30480,1883056,30479,0,30488,7,
30589,1,30580,1883056,30579,0,30589,3,
30685,1,30681,1882932,30680,0,30685,9,
30788,1,30781,1882932,30780,0,30788,2,
30889,1,30883,1882884,30881,0,30889,4,
30991,1,30983,1882884,30982,0,30990,3,
31092,1,31084,1882944,31083,0,31091,1,
31202,1,31185,1882900,31184,0,31201,3,
31295,1,31287,1882908,31285,0,31295,8,
31395,1,31387,1882908,31385,0,31395,4,
31496,1,31487,1882908,31486,0,31495,4,
31597,1,31588,1882960,31587,0,31596,3,
31697,1,31689,1882960,31688,0,31696,4,
31799,1,31790,1882956,31789,0,31799,3,
31898,1,31891,1882552,31889,0,31897,8,
32007,1,31996,1882552,31993,0,32006,1,
32100,1,32093,1882552,32092,0,32099,5,
32199,1,32192,1882612,32191,0,32199,3,
32300,1,32293,1882612,32291,0,32299,4,
32404,1,32393,1882672,32392,0,32404,3,
32502,1,32495,1882700,32494,0,32502,4,
32602,1,32595,1882700,32594,0,32601,3,
32709,1,32696,1882700,32695,0,32709,3,
32805,1,32797,1882732,32796,0,32804,5,
32905,1,32898,1882768,32897,0,32905,4,
33006,1,32998,1882952,32997,0,33006,2,
33104,1,33099,1882600,33098,0,33103,8,
33207,1,33200,1882600,33199,0,33206,5,
33309,1,33301,1882660,33300,0,33308,4,
33409,1,33401,1882720,33400,0,33409,2,
33515,1,33502,1882844,33501,0,33515,3,
33612,1,33604,1882844,33602,0,33612,5,
33713,1,33703,1882740,33702,0,33712,6,
33813,1,33804,1882780,33803,0,33812,3,
33914,1,33905,1882816,33904,0,33913,5,
34015,1,34006,1883064,34005,0,34014,3,
34114,1,34107,1883064,34106,0,34114,3,
34216,1,34207,1883064,34206,0,34216,1,
34319,1,34309,1882764,34307,0,34318,8,
34417,1,34409,1882764,34408,0,34417,4,
34517,1,34510,1882764,34509,0,34517,3,
34618,1,34611,1882820,34610,0,34618,3,
34719,1,34712,1882820,34711,0,34718,1,
34822,1,34812,1882912,34811,0,34822,4,
34921,1,34913,1883044,34912,0,34920,6,
